condition,split,optimizer_step,action_chunk_length,average_executed_actions_per_policy_call,controlled_environment_steps,environment_steps,episode_index,episode_rng_seed,evaluation_fingerprint,first_observation_sha256,inference_fingerprint,initial_state_index,initial_state_sha256,mode,native_prediction_horizon,policy_call_control_steps,policy_calls,policy_calls_per_controlled_step,prediction_horizon,replan_steps,seed,settling_steps,success,task_description,task_id,task_suite,video_path,wall_clock_seconds
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.857142857142858,278,288,0,2474880572,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,8d10210f56eeebfc838615702c8a19fb745a335428bd8f6c1cb57832af39a659,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,30,19e0f3dd0866c389374b3f35a6d9603f86c487154452af1b41ccfc8c63b90ec8,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.050359712230215826,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_000_success.mp4,52.231817247346044
confirmation_libero_10_step1000_H20,confirmation,1000,50,20.0,300,310,1,1264236529,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,eb7fbbf27843da69312332175fb4ec44bd949d39b28e7f1edce54d01708ef4ca,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,31,b76a1814bb27d0c14b6b9fb5927fd0bd69e2d869ea201f94d5c4f8c04bdf7c2e,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_001_success.mp4,56.06075394526124
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.733333333333334,296,306,2,3939044323,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,a62f2f55dc3c3527ee61aaa1e9c8706a2a145cfa614ae67e03a4ef232d9386e0,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,32,33784af332c16d365e2821d5259c619eda5fde4968118f88adfc9eab97730848,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05067567567567568,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_002_success.mp4,55.39629807882011
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.142857142857142,268,278,3,2906705514,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,31f1dfdd92f942028e9948a0e65b8966850f328f5bd879c2a499f2db05cc32b5,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,33,5c9bc6f2a5b7d83aff179da81757fb20495ec5a80a84ceca542b9e4e5d115e39,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05223880597014925,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_003_success.mp4,51.22198930103332
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.214285714285715,269,279,4,3838629390,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,ec03735e8e783ebb6e93507fb42fc08af33344fec3ee24b9e143285cc86a750a,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,34,4a3273ac6502122445ad5b3b98800f280d3a5d231b06a89f7ddb8ac39d159054,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05204460966542751,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_004_success.mp4,51.76419711858034
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.3125,309,319,5,2150139539,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,ef208192d64cbc481c7cc0197c8b14967080cdd178df0acfd8099f4485f84a95,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,35,336b8f5aa6585aaa4f3631893197cb6993a55e3071ecada7aa9982f8e4476323,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300]",16,0.05177993527508091,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_005_success.mp4,57.91652464028448
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.4,291,301,6,1812163566,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,6f80d30d4f94b34791624c4f30c9ccf8844efe21170a55569747eec9acc0ac51,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,36,a24ed341443fe40e15b073681dcbab65a77da538b3f60b761b7948457fe9be40,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05154639175257732,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_006_success.mp4,54.87001849338412
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.642857142857142,275,285,7,3481446180,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,a8e49fc4272d62c8feca93f6110636fcf9006d610f5e17f311c26d43fbe8936f,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,37,6ea34f0fe33999cf5c40aaf628c4010587a011c063b8e048a892374d37322173,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05090909090909091,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_007_success.mp4,51.54115785751492
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.11111111111111,344,354,8,1271963149,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,12a1442e71f2813cac2c729251663a178b175b2a9ca7cb94303191eb0408dced,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,38,f6380f5a36567d9c02dfba174a719a561ab260ef0b375aa597fc16841883dacf,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340]",18,0.05232558139534884,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_008_success.mp4,63.35926684178412
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.2,288,298,9,3415642262,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,43106891ece0d0bc0c76cda11067e5fe4e942371b51ca69b938650c6859f10b2,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,39,c2698b783aee84ff8148627c99ac73554e8e67d3acdaf3f0a6262b0c7ce0b0d7,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.052083333333333336,50,20,27,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_27/H_20/task_00_episode_009_success.mp4,55.13754735421389
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.142857142857142,268,278,0,2161943045,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,9b80af4763f0284ff17009ef63788412587afdaf6388be342201d88dac9f05ca,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,30,a3da9babaf478ebf08f386675f6cafd53660341acccc1e6a3a35e78ab05b701f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05223880597014925,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_000_success.mp4,49.275270571000874
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.357142857142858,271,281,1,3397176765,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,bb963041fe8f4ead66f6d042471ef5404084e3232243e788031fa4904dcf984b,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,31,4984085fa97ebf951172cf5ae789580d7134152b4fea5698ff96a4bad7e70f97,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05166051660516605,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_001_success.mp4,50.01272540073842
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.923076923076923,259,269,2,2748661938,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,b85090e9936d9921efafbdda636c0c11543d150655cef13697e026bbea89eb82,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,32,d2d75abf097e2be72d962bbf8ffc3b20b31e433221c18bec82325e28d986826b,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.05019305019305019,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_002_success.mp4,48.22443273290992
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.571428571428573,274,284,3,40314321,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,1220752ef927349463927e36d09284ae15a45891f3810c9352588eb4b7dc1dcb,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,33,81b61f9be92ac4f9d56cdacf3dcca98f387e31edb9c7141d3f990117a1ff278d,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.051094890510948905,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_003_success.mp4,49.90129200555384
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.625,314,324,4,1074809676,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,8b54131f64a0f257bab21160ea98fcab20cd1dacf131634b5f90e1e886dcff85,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,34,9e2d084f62d6113e4e45261dab7f322ee26372814e064c310ab4daa568f6fb67,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300]",16,0.050955414012738856,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_004_success.mp4,57.360575943253934
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.857142857142858,278,288,5,1091623293,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,bc9faf96bce22165db86e992a78d3b3f2acd14a699445b2f042e2842d70f88f2,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,35,952e1bbf1ba35e5b14351a18a3112f6c25ffe341655a4f4c67b38833279c0b45,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.050359712230215826,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_005_success.mp4,50.61569817364216
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.066666666666666,286,296,6,4252663741,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,8d6333202fd4ea888ea54736171c59ae34f4efad2e2bc8c04d4a1039a2efe2d9,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,36,fb05a103e69465a12b6a08b239238f9d6c0079f7d35b59739e23ded8c8c33b57,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05244755244755245,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_006_success.mp4,52.41156056523323
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.142857142857142,268,278,7,1308704323,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,c3048e4262aead0ec2ebefa3a8dda2d6617ed8ee203702d734e859604bacf3c4,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,37,64b354475cf062ae58de534c2e79fc7c1814418988ab54d863d201fa69cd571a,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05223880597014925,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_007_success.mp4,48.95400199666619
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.2,288,298,8,2785222690,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,e0384ed26513584f9cfed07a44d8e4b88da244faaaae4d9a554be844e250e276,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,38,b56cdd171743659e0bfc9bc854d675e92646e2c5629ae623abf3dd160f60ca19,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.052083333333333336,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_008_success.mp4,51.23140326235443
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.4375,311,321,9,3838553464,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,7efeadb90803059698e4cf8894bea25aa6c2679fbfaf596ab6b2c1e6726e1114,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,39,1bc8ab9e681f4b4681db4276c21bb92a0cb331e08dcb2cda26f82a3385614dea,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300]",16,0.05144694533762058,50,20,27,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_27/H_20/task_01_episode_009_success.mp4,55.918900915421546
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.071428571428573,267,277,0,417151484,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,94aaa4b5fd440a396d110c99d2414fabbe747d9ef2a434f25434592bda039ee4,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,30,144d043d888be815a7b1a9ff7bbcf63a5042f54b22180630e908ed9e6c710f90,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.052434456928838954,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_000_success.mp4,64.70739986561239
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.153846153846153,249,259,1,3105229862,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,4ea4cf52b82efce8ae8e50d6dcf36b2d55a72518f77331022502aa3b320ea289,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,31,afd7fda8754fc34080207742f04c1cff7be8e99e4983b9baa15a23b8aea86e7c,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.05220883534136546,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_001_success.mp4,59.461868110112846
confirmation_libero_10_step1000_H20,confirmation,1000,50,18.615384615384617,242,252,2,1652902360,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,692dbe0eee04ee4f66c1527721e60626b4ead46fa54c012212f9977b913f2b05,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,32,9525d500803d1abdcf74cc53b9386cc7d82a73d5f8e1ea4b60a7357252a950f2,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.05371900826446281,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_002_success.mp4,56.952372930943966
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.0,247,257,3,304091776,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,387e35ffcb97f383668aedaf55d32ac049ee6043514f6d60515b6074a60d1da1,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,33,2506655b02978d7435f0f6428a1d663a4d6821eccd5295c878a2877142be1176,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.05263157894736842,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_003_success.mp4,58.23117438238114
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.714285714285715,276,286,4,2033789323,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,480539ec8215ed3e42dd4fda577149e7b86dc2f7501bb801fd6e0e07f5b708dc,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,34,e9ed14beb2da957878d06220da3839343ac51bdd33d51e8f0121639d0c268955,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.050724637681159424,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_004_success.mp4,63.7618933878839
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.285714285714285,270,280,5,1889175621,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,d35470aa4ff6c32c10e88bdc18793f16661cd40edebb033464c39e6c72897d07,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,35,fbad01ad429880915350bbdf8eadaf6ffff4791545609ccc11a70305a0ab2ba7,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05185185185185185,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_005_success.mp4,63.00748944003135
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.53846153846154,254,264,6,3045951025,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,e553a968304e32d1a147d3501095c0a3d83d65ea4860072f41df5484512eb973,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,36,2360a74a51b0ed0bd70fb44ced10bc029c6f9e569f03fb59ec029b0d462c4955,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.051181102362204724,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_006_success.mp4,59.89759845007211
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.76923076923077,257,267,7,1485745741,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,b319e1d036e46abc804ad4945c55586b44c3db436b26a5dfed0790cb685ae2c2,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,37,6c5cc50b8c9124cd39e2cc0bdb081e27d0568223545369da060bc03d5b777db7,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.05058365758754864,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_007_success.mp4,60.07583562657237
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.571428571428573,274,284,8,3976496807,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,8aea14bad9ec04a409f277d9bc9dbf700aa188d86423b319ad6349cbf3d6addf,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,38,9586fc7a62b7f3bacd5eb709b2e884419a6ba9884376719ed34ad2ec8019160a,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.051094890510948905,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_008_success.mp4,64.08064720593393
confirmation_libero_10_step1000_H20,confirmation,1000,50,18.933333333333334,284,294,9,2063000325,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,8795d20caffee30f54181e761967dc190056618e0150b5f616e1f6b1a50d96cb,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,39,cfce9023a54d96cd3c72d5241d49f34a4367209ad647171edfe4773f7b10ee38,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.0528169014084507,50,20,27,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_27/H_20/task_02_episode_009_success.mp4,69.42299812380224
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.75,237,247,0,3679589102,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,b2e098b11cab6a09897837a6e86da227403356f64b453836b827bfb9ba0ea9c4,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,30,fc294a322b8e4064400cd584307a533e230719575f2af1344a0ee6087f3c06be,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05063291139240506,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_000_success.mp4,39.41315387841314
confirmation_libero_10_step1000_H20,confirmation,1000,50,20.0,240,250,1,2755209295,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,4d2174583c3e9706c3a8adca8c5dd8df20bb8a59487a00e52d9ca0a44e6735d6,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,31,f738da9b3fa1500543fbd9b75b6ab875527ab2d359b48a94671e5ab0dbdb6d3b,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_001_success.mp4,37.946708327159286
confirmation_libero_10_step1000_H20,confirmation,1000,50,18.916666666666668,227,237,2,1531119731,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,158c5c9e3cd165155e3a959547934430697cfa2f135a052c486cd12ce904678c,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,32,06ff1bc9677758e857883910b86f9484d22db3e268ff231869bb1e9ae973ccc7,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05286343612334802,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_002_success.mp4,36.29602415766567
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.25,231,241,3,878700922,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,a13e1bc71918878777971325ed8225141b1f5b19c2316f6e7aa4a88eb42056cc,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,33,b024886d4d9f44efa449e52dfd7494d494837d058ed98e39a4c5086301743d42,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05194805194805195,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_003_success.mp4,37.30437234323472
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.153846153846153,249,259,4,50677761,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,d9524ab0bd329e2b37e690fa772e865098e09fd67cfc86dd71fa57e706a400bb,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,34,3164aef8b531383e188349bc449caf1a3991ba01f148f71047c8979b96466a48,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.05220883534136546,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_004_success.mp4,39.49750553444028
confirmation_libero_10_step1000_H20,confirmation,1000,50,18.846153846153847,245,255,5,3070032482,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,8a0668d5e0e27a5f831e4d1ed0d6ffc861a59140c73c1ea071319607a3ccb5de,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,35,479b1abd1a72e610f81a3b59258fd987d25dc8b6f12533be29668a767204cfbe,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240]",13,0.053061224489795916,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_005_success.mp4,39.95337608177215
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.75,237,247,6,111218664,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,ae86cee6b9c5a50afc6aec1609037b3e192baed0ccc8f4a503c0a0e4611fbd54,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,36,68dd38852f913e58fb78af70a92409c87a3412b4746d2fc170cf6973bdc63dc6,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05063291139240506,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_006_success.mp4,38.556443739682436
confirmation_libero_10_step1000_H20,confirmation,1000,50,19.75,237,247,7,2987396602,b888c67b645f88e82230374eec6a9e8a41638d6888c04610041197238320dba9,acf8b0d688b6719dba1d39d3fc9f04f67dff1275e90af83ffb3b2fa2e0eb47ed,9870fb27c4c3aeb4934e3efcf4e8a1af3f876ec01e326d353f2b406e27ccd7cc,37,c441e8975840d9daf19f79713c79734ba8cce8cb97796197d3f32ab0fe3e93e5,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05063291139240506,50,20,27,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_27/H_20/task_03_episode_007_success.mp4,38.54004961345345
