condition,action_chunk_length,average_executed_actions_per_policy_call,controlled_environment_steps,environment_steps,episode_index,episode_rng_seed,evaluation_fingerprint,first_observation_sha256,inference_fingerprint,initial_state_sha256,mode,native_prediction_horizon,policy_call_control_steps,policy_calls,policy_calls_per_controlled_step,prediction_horizon,replan_steps,seed,settling_steps,success,task_description,task_id,task_suite,video_path,wall_clock_seconds
step_100,50,19.0,285,295,5,3973164154,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,3e296f004e578c1d0a5de06b2bed6c896f0630db6469c93ef25914af8c0a72e3,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,6e4019da6e8db4a3aa56a19a7d29091ed8389e239f23efe2e7e39e6eaa8b3d6c,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05263157894736842,50,20,7,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_005_success.mp4,7.274190880358219
step_100,50,20.0,520,530,6,656191702,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,7f6f277973b04fb3e5bcad2f42c8e0c7c1296b67f049ba9b4b9fda4a5192513d,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,19d59141a36095d6be0742a7f22b0b79824fc17cf057677ea1d540ddaa5e527f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_006_failure.mp4,12.111110181547701
step_100,50,19.31578947368421,367,377,7,783464371,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,2296c08cbef722cc7d119fcf8788b451e51dd646b37a20d9068223bbd59e92c2,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,1a612e79650a9baeee4cd8c66bacf2fabd884c795ede1ec7f453b1985f35a078,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.051771117166212535,50,20,7,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_007_success.mp4,9.00043305195868
step_100,50,20.0,520,530,8,4091086239,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,07d03b923e6204bd514c28cd333301fc15a319ec30e647a1b1c2fc5ec19c10b5,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,afc82cef8bd9f3026ce1bac56885b0cd3a4c11f9be0f8a267abed254338ecca9,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_008_failure.mp4,12.103264762088656
step_100,50,19.470588235294116,331,341,9,3420717440,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,782ff8ede82d52b724c314240f27e52f2190f67907fc7a9fa88024a011e5e3dd,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,f2a89eb02b4d4e38995f18fc71a5d78130b8ef203dca335ae36831b73d104610,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320]",17,0.0513595166163142,50,20,7,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_009_success.mp4,8.110908400267363
step_100,50,19.3,386,396,0,3744525564,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,46c531fd8e739d69b58dbd84250a254efbb708d1e8c072eec83052396ef81a53,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,0eaf962bad65a2fa5bba66aa7b5c0ef34ec74f6783828b50bef177dfa4e36195,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380]",20,0.05181347150259067,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_000_success.mp4,9.190524101257324
step_100,50,19.894736842105264,378,388,1,2251200895,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,f5421224995328a3c0c0bf940428a220a190022f67d816dce9e68bbdac86f8cc,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,b63ed9459214bd6b7ffe2496c886cab60fa583f4a404c7d33df6331d09b6f0bf,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.05026455026455026,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_001_success.mp4,9.480253784917295
step_100,50,19.0625,305,315,2,2194134523,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,2c1a3ee43eb3cfd48834c3abaf541a5468be048bd32b4ac5c97ec695f5dd6436,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,f80097fd66ed0808638e753c2400ec014c7cd9e07f18024c7f1cdc2165cebb4c,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300]",16,0.05245901639344262,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_002_success.mp4,7.660845807753503
step_100,50,19.0,285,295,3,3157508549,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,644708e715ad4cfff0eeb88a979121efad15ddf0c5116f000b520a8126fc4a24,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,03eeddcc7775499fc08bdc5fe416106c0f312f01ec2ccff78276f549b9423283,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05263157894736842,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_003_success.mp4,6.991317526437342
step_100,50,19.266666666666666,289,299,4,2635385774,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,206c53a11e7788edb671b3e05a902b9f5749d935d32117f65676bae5766649bc,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,e02cb66df86fce5b1f57cc77f769c03974d2f61201ab318b76ae4937f2783ac6,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280]",15,0.05190311418685121,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_004_success.mp4,7.216457282193005
step_100,50,19.785714285714285,277,287,5,4108080441,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,2a45954471266dc0aecc1b7afd370a230def7cd30398bdeb0a44746ad45f6a53,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,0faae0a5e717ea453a6b62c35e41eed40e8af890ab71a770e18df77546775833,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05054151624548736,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_005_success.mp4,7.1696719489991665
step_100,50,19.357142857142858,271,281,6,1669518908,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,0120fdfc87fe3d4cd52a5dca53df6b8fd5299757962a7f0b6a7d4a8fdb34f48c,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,9a9952103cf06991361e50b406689bcfe9a183b0e54d901cf38fa791c74fd28c,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.05166051660516605,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_006_success.mp4,7.048417553305626
step_100,50,18.928571428571427,265,275,7,2502228224,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,22649f2b0321cc775099062239d137bd1f5a94b57d4a22409312b775fbda5ead,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,78fd736b97d399f2abc7ead7597c31809c89f4a58a4da09aec58f135e287ba1d,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260]",14,0.052830188679245285,50,20,7,10,True,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_007_success.mp4,6.55042331200093
step_100,50,20.0,520,530,8,1833615768,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,471ae7cd77d2412a83fbd4b118f71e77f6ac06f1ddc174c095f0502aadbb08f1,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,423739ae4b34700bea657629b758666ff6adc71143d871bd94fb1d83cfb9024f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_008_failure.mp4,12.63100996054709
step_100,50,20.0,520,530,9,1774624404,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,27533b7167cd2e8944751ef8c8c899d06f2560999d5d90c61085956e0ce0aecd,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,f75a606e5d1421d8ac8286d04b9b20c33927262ad56c692f7755569fa49da9a8,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the black bowl in the bottom drawer of the cabinet and close it,3,libero_10,videos/smoke/libero_10/seed_7/H_20/task_03_episode_009_failure.mp4,12.717204040847719
step_100,50,20.0,520,530,0,3693253601,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,4b946050245f8472a06cc338b294042e65e4f67d27d6235cef16ed6c87fc2a6e,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,e7568ef2a84cce5e2f1d900ce3238f522da5be4e686038dded47731623e99e6b,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_000_failure.mp4,13.390699293464422
step_100,50,19.68421052631579,374,384,1,2094122593,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,a864a2271490b2f5f8f05a2978c9f470d584651d876268a66743e855ffdef9c9,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,c2cc5f060b267f4014c27684ce7b840f6b39da37acf73d206100a735e4cd47fb,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.05080213903743316,50,20,7,10,True,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_001_success.mp4,9.848086440935731
step_100,50,19.238095238095237,404,414,2,2356137007,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,8fc53f09f3a153564fe3f5e31a1c6776c7644559d6c8b063ded87c57917cee95,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,4a783f20a71b6d4e9f6a4fd2751010bcf59d530795d4dc6f1d51dfa12267c460,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400]",21,0.05198019801980198,50,20,7,10,True,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_002_success.mp4,10.338689087890089
step_100,50,19.90909090909091,438,448,3,1110540751,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,558a7ae6260732593bcbfd8f4059b41ba3a14afa7253682053ac86a5f08193da,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,e9c55fe9a89fdcc31bf0499534174676b9ea88475da15ea9d6974b155653ba82,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420]",22,0.0502283105022831,50,20,7,10,True,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_003_success.mp4,11.23689048551023
step_100,50,20.0,520,530,4,3274839332,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,d12cf9b8c130df26150954c276981938153111cd88a56e48421d47f34b8de292,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,950a29f08d591e6e5896cf403fbfbb0b443cf6c9850f6f66eb9105bfe9c09baf,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_004_failure.mp4,12.742869530804455
step_100,50,19.88235294117647,338,348,5,1561173178,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,b217d6ec998a9e5171c8894b2a4b139bda29af7a983faa79b53f3ed99a7ae962,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,41b72a58c8844d803359bd4b68b067012eaea5874aa65594fa1168fb9d8b1e77,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320]",17,0.05029585798816568,50,20,7,10,True,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_005_success.mp4,8.977823140099645
step_100,50,20.0,520,530,6,4204438168,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,9554dce33d5a8654c001d7060e14c3a25ba22052871f5243aa1485c12482af35,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,e955bec6e6940c9ec99083a085ac1248f16f7740f6340021fdf0cd9de473fba9,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_006_failure.mp4,12.885866724886
step_100,50,18.944444444444443,341,351,7,3251464534,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,e9976172fbe2e001e60a078abdd579aafee11a133c14a75c660fdf3dc574eca1,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,7d5eede03703d7c6cf6f6975fa4e78c4b2d2551ee92192afb332500e9b35d105,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340]",18,0.05278592375366569,50,20,7,10,True,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_007_success.mp4,9.601530907675624
step_100,50,20.0,520,530,8,2903396876,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,8c8b1119c4b13c719dbf8c162a9be9eda56ffd2979adb93b9c2102165879c20c,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,b6c5638873ca2722acc4a5e91bc4e4cdf3836404092f8f68881ce80a91f47f51,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_008_failure.mp4,12.797887071035802
step_100,50,20.0,520,530,9,1542945776,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,09ac31b0e9c99e5ce92b021470b1190d119076a6f44105548ba4cb32423a47b9,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,07db619aa3e215d474f8aff1c4b0c0b36159695f4d28773c065f3ec79c0fc401,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the left plate and put the yellow and white mug on the right plate,4,libero_10,videos/smoke/libero_10/seed_7/H_20/task_04_episode_009_failure.mp4,13.76783499494195
step_100,50,19.8,396,406,0,3720346443,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,70355da23a485a418a1af86ad5fec6a29c44cfd022955b5703415243fd6f3007,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,012d43a8c2f40faf58f469b4982172256427c708c6dffc5fed0f3f46d0993db1,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380]",20,0.050505050505050504,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_000_success.mp4,7.938891174271703
step_100,50,19.416666666666668,233,243,1,2679660068,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,a1371498ff847525fdc95ef636dc7be4085733d19c3cc69ab02ab898f7bb3c19,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,f32cff38d6f304dc466435d455079b14ccc363c86675b3813b8a485e1d95f244,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05150214592274678,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_001_success.mp4,4.959589280188084
step_100,50,18.833333333333332,226,236,2,1287615739,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,f7548745c71ce871117300d4289580d56142e2c7da15f0a8708227a50f3f7d18,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,d516b81b3ffedc25ec1be06bc66966dd331639f75fab18d246d179c983972011,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05309734513274336,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_002_success.mp4,4.7489613350480795
step_100,50,18.454545454545453,203,213,3,3387844719,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,806692f91fa9a72cae5085614df2bf2b2b84a199d95c64ea979299a5aa677f66,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,090e125940d95bfe4267cf4bdf6ef9b119a72b28761931e2b8cfc1bc46d5963c,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200]",11,0.054187192118226604,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_003_success.mp4,4.505498619750142
step_100,50,19.181818181818183,211,221,4,4207658812,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,f0edd37e4c7824ce6debbb683235567450a0e49b4a2ffd8faa386b628c535018,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,3e895df70eb53619b8d7093b9567eb735693f8df472bc96de3f4776a2d56e7b8,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200]",11,0.052132701421800945,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_004_success.mp4,4.856569081544876
step_100,50,19.157894736842106,364,374,5,29369118,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,ebb66d0207afa7d273e3196f78db7af1fc1ada9fc63489e74f87050e02fb381f,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,301adada89aa9b7b381cb032db5653b69efce69951893284248756a8624b0b38,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.0521978021978022,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_005_success.mp4,7.874807674437761
step_100,50,18.454545454545453,203,213,6,2161004635,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,676c139de5fea717669bafaa111f41fabd42be7f020d8406b55f649630e0c7c1,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,540314edad9b1e6b2288fab00f97f45c064e0bb300be260ac17b9ca56fa540b2,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200]",11,0.054187192118226604,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_006_success.mp4,4.902338302694261
step_100,50,20.0,520,530,7,3120717613,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,80da7ef17b8b755034a2f91dd002813a4ceb8b5a3e1ff03d6d0ffb93848e5b9e,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,43381ec0e52d0142fdfd360a76dc162ada534b2d6a11662bd249f905cae20f80,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_007_failure.mp4,10.809763309545815
step_100,50,20.0,520,530,8,1595302273,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,162930d04fa61a9fc1dce36c083996c5eed7340b0e4ad9b1879944d702d0b367,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,306d85a1dbb0e82cf9c7d6ba078eed89117c726476e72d2ace918d6f4fad6b83,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_008_failure.mp4,10.233511447906494
step_100,50,19.333333333333332,232,242,9,1640144248,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,0c6cc1ba58b2abfcf068b62e56f7ee97ed3219809fb6c9e617cf33ca303b2d4a,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,d8a981fdb898ed2dae5cc3f1709e6556531da790b06c2dd9f2e61ac89052626b,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220]",12,0.05172413793103448,50,20,7,10,True,pick up the book and place it in the back compartment of the caddy,5,libero_10,videos/smoke/libero_10/seed_7/H_20/task_05_episode_009_success.mp4,5.158507466316223
step_100,50,20.0,520,530,0,3010188356,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,69257a7d645116f08fbb102369c537a360a75e4510c951de751692118c1a6f22,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,a9a9de7fd496ab6290537a0f49d4d6f3f76e600ed01ba86e453afee835b16e3f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,libero_10,videos/smoke/libero_10/seed_7/H_20/task_06_episode_000_failure.mp4,11.687905418686569
step_100,50,20.0,520,530,1,927736916,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,f08110a7564ea584ab6f85327f0bf82e42887d0a1762b0dc516ba8e14cc4b2a0,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,a193c7d97620f7ad7aa576559d45526039d2ad39a03f7ed539a886d4f443d496,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,libero_10,videos/smoke/libero_10/seed_7/H_20/task_06_episode_001_failure.mp4,11.469543526880443
step_100,50,20.0,520,530,2,665379275,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,f01c99225eaf66e82d0317310173f1e7c7edb4a7b72792d2ae107da38f5af348,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,c3bce1c646797c7a2927e5bf81f9c4587f119bf27a9fdd3cd77a34521bce7cc5,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,libero_10,videos/smoke/libero_10/seed_7/H_20/task_06_episode_002_failure.mp4,12.023214776068926
step_100,50,19.73913043478261,454,464,3,1728122768,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,99bfa894e3cd7c104474fa23ac32bce57bfa9b829b1d1305f426ec48677242ef,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,d12eb4bd16ccc308ca1160011c4c1c9277390ac498b270623c63bdafc2bf2272,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440]",23,0.05066079295154185,50,20,7,10,True,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,libero_10,videos/smoke/libero_10/seed_7/H_20/task_06_episode_003_success.mp4,10.621604450047016
